date,temp,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,traffic_volume,speed_avg,seconds_zone
2017-01-15 23:00:00,295.44,1011,73,5.14,160,,,,,75,,,
2017-01-16 00:00:00,293.5,1011,93,4.6,140,4.3,,,,90,,,
2017-01-16 01:00:00,293.24,1011,94,4.12,140,,,,,75,,,
2017-01-16 02:00:00,293.57,1011,88,6.17,150,,,,,40,,,
2017-01-16 03:00:00,293.21,1012,88,3.6,160,,,,,75,,,
2017-01-16 04:00:00,293.37,1013,88,4.63,160,0.2,,,,90,,,
2017-01-16 05:00:00,292.43,1014,94,3.09,140,0.85,,,,90,,,
2017-01-16 05:00:00,292.43,1014,94,3.09,140,0.85,,,,90,,,
2017-01-16 05:00:00,292.43,1014,94,3.09,140,0.85,,,,90,,,
2017-01-16 06:00:00,291.05,1014,96,4.6,250,5.0,,,,90,,,
2017-01-16 07:00:00,290.51,1014,94,3.37,212,10.4,,,,90,,,
2017-01-16 07:00:00,290.51,1014,94,3.37,212,10.4,,,,90,,,
2017-01-16 08:00:00,290.59,1014,94,3.16,273,1.9,,,,90,,,
2017-01-16 08:00:00,290.59,1014,94,3.16,273,1.9,,,,90,,,
2017-01-16 09:00:00,290.12,1014,94,2.06,290,1.05,18.75,,,75,,,
2017-01-16 10:00:00,289.55,1013,94,1.54,280,,,,,75,,,
2017-01-16 11:00:00,289.33,1013,94,1.23,319,,,,,90,,,
2017-01-16 12:00:00,289.1,1014,96,1.28,331,,,,,40,,,
2017-01-16 13:00:00,288.99,1014,94,1.12,339,,,,,90,,,
2017-01-16 14:00:00,288.4,1015,94,1.59,313,0.5,,,,90,,,
2017-01-16 15:00:00,288.76,1016,88,1.54,320,,0.5,,,90,,,
2017-01-16 16:00:00,289.62,1016,88,1.54,0,,,,,90,,,
2017-01-16 17:00:00,290.12,1017,82,2.92,334,,,,,90,,,
2017-01-16 18:00:00,290.36,1016,83,2.84,332,,,,,90,,,
2017-01-16 19:00:00,291.44,1015,77,1.54,320,,,,,90,,,
2017-01-16 20:00:00,292.75,1014,64,2.06,0,,,,,90,,,
2017-01-16 21:00:00,293.53,1014,60,1.54,0,,,,,90,,,
2017-01-16 22:00:00,293.17,1014,64,2.29,8,,,,,90,,,
2017-01-16 23:00:00,292.59,1015,60,2.13,32,,,,,90,,,
2017-01-17 00:00:00,292.08,1015,56,2.53,43,,,,,90,,,
2017-01-17 01:00:00,290.82,1016,60,2.64,42,,,,,90,,,
2017-01-17 02:00:00,289.64,1016,62,1.5,100,,,,,90,,,
2017-01-17 03:00:00,288.78,1016,77,2.84,51,,,,,90,,,
2017-01-17 04:00:00,288.62,1017,82,2.91,51,0.3,,,,90,,,
2017-01-17 05:00:00,288.25,1017,82,2.69,41,,,,,90,,,
2017-01-17 06:00:00,287.98,1018,83,1.5,50,,,,,90,,,
2017-01-17 07:00:00,287.93,1017,82,1.54,0,0.3,,,,90,,,
2017-01-17 08:00:00,287.62,1017,94,2.57,0,0.5,,,,90,,,
2017-01-17 09:00:00,287.09,1018,94,3.09,10,,0.4,,,90,,,
2017-01-17 10:00:00,286.94,1018,88,4.29,24,,,,,90,,,
2017-01-17 11:00:00,286.84,1018,88,1.54,0,,,,,90,,,
2017-01-17 12:00:00,286.79,1018,83,2.6,0,,,,,90,,,
2017-01-17 13:00:00,285.92,1019,72,3.6,30,,,,,90,,,
2017-01-17 14:00:00,285.36,1020,76,3.09,20,,,,,90,,,
2017-01-17 15:00:00,284.69,1021,76,1.54,10,1.5,0.3,,,90,,,
2017-01-17 16:00:00,283.96,1022,87,4.63,10,5.35,,,,90,,,
2017-01-17 16:00:00,283.96,1022,87,4.63,10,5.35,,,,90,,,
2017-01-17 17:00:00,283.79,1022,87,3.09,20,,,,,90,,,
2017-01-17 18:00:00,283.34,1022,86,2.6,0,,,,,90,,,
2017-01-17 19:00:00,283.14,1020,87,3.6,20,1.5,,,,90,,,
2017-01-17 20:00:00,282.83,1019,93,2.06,10,1.8,,,,90,,,
2017-01-17 20:00:00,282.83,1019,93,2.06,10,1.8,,,,90,,,
2017-01-17 21:00:00,283.44,1019,87,4.12,20,,1.65,,,90,,,
2017-01-17 22:00:00,283.38,1018,87,2.06,0,,,,,90,,,
2017-01-17 23:00:00,283.39,1018,87,2.06,30,,,,,90,,,
2017-01-18 00:00:00,282.48,1018,89,2.6,40,,,,,90,,,
2017-01-18 01:00:00,282.56,1019,96,1.5,280,7.75,,,,90,,,
2017-01-18 01:00:00,282.56,1019,96,1.5,280,7.75,,,,90,,,
2017-01-18 02:00:00,282.44,1019,96,2.6,350,0.41,,,,90,,,
2017-01-18 02:00:00,282.44,1019,96,2.6,350,0.41,,,,90,,,
2017-01-18 02:00:00,282.44,1019,96,2.6,350,0.41,,,,90,,,
2017-01-18 03:00:00,282.54,1019,100,2.06,360,2.55,17.8,,,90,,,
2017-01-18 04:00:00,282.27,1020,92,3.1,0,1.1,,,,100,,,
2017-01-18 04:00:00,282.27,1020,92,3.1,0,1.1,,,,100,,,
2017-01-18 05:00:00,282.17,1020,93,1.54,0,3.55,,,,90,,,
2017-01-18 06:00:00,282.03,1020,92,1.5,0,,,,,90,,,
2017-01-18 07:00:00,281.98,1019,93,2.06,340,0.3,,,,90,,,
2017-01-18 08:00:00,281.99,1019,93,2.06,0,0.65,,,,90,,,
2017-01-18 08:00:00,281.99,1019,93,2.06,0,0.65,,,,90,,,
2017-01-18 09:00:00,281.71,1019,100,2.06,0,,,,,90,,,
2017-01-18 09:00:00,281.71,1019,100,2.06,0,,,,,90,,,
2017-01-18 10:00:00,281.44,1019,100,2.06,0,3.8,,,,90,,,
2017-01-18 11:00:00,281.88,1018,93,2.06,0,0.3,,,,90,,,
2017-01-18 12:00:00,281.82,1019,92,2.1,0,,,,,90,,,
2017-01-18 13:00:00,281.99,1019,93,2.06,310,0.3,,,,90,,,
2017-01-18 13:00:00,281.99,1019,93,2.06,310,0.3,,,,90,,,
2017-01-18 13:00:00,281.99,1019,93,2.06,310,0.3,,,,90,,,
2017-01-18 14:00:00,282.05,1019,96,3.1,350,0.7,,,,90,,,
2017-01-18 14:00:00,282.05,1019,96,3.1,350,0.7,,,,90,,,
2017-01-18 15:00:00,282.5,1019,96,2.81,359,1.5,,,,90,,,
2017-01-18 15:00:00,282.5,1019,96,2.81,359,1.5,,,,90,,,
2017-01-18 16:00:00,283.07,1020,93,1.54,310,0.3,,,,90,,,
2017-01-18 17:00:00,283.82,1020,87,2.57,0,,,,,90,,,
2017-01-18 18:00:00,284.81,1019,89,3.6,320,,,,,90,,,
2017-01-18 19:00:00,285.02,1018,88,2.06,330,,,,,90,,,
2017-01-18 20:00:00,285.62,1017,88,2.57,0,,,,,90,,,
2017-01-18 21:00:00,285.7,1017,88,2.06,0,,,,,90,,,
2017-01-18 22:00:00,286.21,1016,88,1.54,0,,,,,90,,,
2017-01-18 23:00:00,286.22,1016,88,2.57,320,,,,,90,,,
2017-01-19 00:00:00,285.83,1017,86,2.1,320,,,,,90,,,
2017-01-19 01:00:00,285.61,1017,88,1.82,12,,,,,90,,,
2017-01-19 02:00:00,285.2,1017,94,1.38,36,,,,,90,,,
2017-01-19 03:00:00,285.0,1017,94,1.31,51,,,,,90,,,
2017-01-19 04:00:00,284.63,1017,94,0.93,75,,,,,90,,,
2017-01-19 05:00:00,284.71,1016,94,1.14,89,,,,,90,,,
2017-01-19 06:00:00,284.66,1016,89,0.88,88,,,,,90,,,
2017-01-19 07:00:00,284.41,1015,94,0.17,331,,,,,90,,,
2017-01-19 08:00:00,284.72,1015,88,1.54,0,,,,,90,,,
2017-01-19 09:00:00,284.7,1014,88,1.26,245,,,,,90,,,
2017-01-19 10:00:00,284.33,1014,94,2.11,331,,,,,90,,,
2017-01-19 11:00:00,284.23,1013,94,1.54,190,,,,,90,,,
2017-01-19 12:00:00,283.86,1012,92,0.4,167,,,,,90,,,
2017-01-19 13:00:00,283.87,1011,94,1.8,202,,,,,90,,,
2017-01-19 14:00:00,284.08,1012,94,1.54,260,,,,,90,,,
2017-01-19 15:00:00,284.61,1013,100,2.06,0,,,,,90,,,
2017-01-19 16:00:00,285.7,1013,94,3.16,221,,,,,90,,,
2017-01-19 17:00:00,287.28,1013,82,2.57,0,,,,,90,,,
2017-01-19 18:00:00,289.65,1011,74,2.6,170,,,,,1,,,
2017-01-19 19:00:00,290.68,1009,68,2.06,0,,,,,1,,,
2017-01-19 20:00:00,291.4,1008,68,3.6,160,,,,,1,,,
2017-01-19 21:00:00,293.22,1007,64,2.06,0,,,,,1,,,
2017-01-19 22:00:00,293.67,1006,57,2.06,0,,,,,1,,,
2017-01-19 23:00:00,293.04,1006,56,3.09,200,,,,,1,,,
2017-01-20 00:00:00,291.7,1006,65,3.1,190,,,,,1,,,
2017-01-20 01:00:00,289.35,1006,77,2.06,200,,,,,1,,,
2017-01-20 02:00:00,288.5,1007,82,1.54,200,,,,,1,,,
2017-01-20 03:00:00,287.03,1007,88,1.54,200,,,,,1,,,
2017-01-20 04:00:00,286.28,1007,94,1.54,190,,,,,1,,,
2017-01-20 05:00:00,286.45,1007,88,3.9,213,,,,,1,,,
2017-01-20 06:00:00,285.31,1007,89,4.04,215,,,,,1,,,
2017-01-20 07:00:00,285.57,1007,94,4.08,220,,,,,1,,,
2017-01-20 08:00:00,285.2,1007,82,3.84,222,,,,,1,,,
2017-01-20 09:00:00,284.76,1007,87,3.46,225,,,,,1,,,
2017-01-20 10:00:00,285.0,1007,93,3.16,239,,,,,1,,,
2017-01-20 11:00:00,284.98,1007,93,2.61,246,,,,,20,,,
2017-01-20 12:00:00,283.0,1008,96,2.73,241,,,,,1,,,
2017-01-20 13:00:00,284.3,1008,93,2.61,231,,,,,1,,,
2017-01-20 14:00:00,284.38,1009,93,2.51,234,,,,,1,,,
2017-01-20 15:00:00,285.78,1009,88,2.34,234,,,,,1,,,
2017-01-20 16:00:00,287.13,1010,88,2.06,210,,,,,1,,,
2017-01-20 17:00:00,288.91,1010,82,1.54,0,,,,,20,,,
2017-01-20 18:00:00,292.18,1009,67,1.5,0,,,,,1,,,
2017-01-20 19:00:00,294.51,1007,50,1.54,0,,,,,1,,,
2017-01-20 20:00:00,295.72,1006,43,1.75,174,,,,,1,,,
2017-01-20 21:00:00,296.32,1005,44,3.09,130,,,,,1,,,
2017-01-20 22:00:00,296.85,1005,38,2.57,150,,,,,1,,,
2017-01-20 23:00:00,296.08,1004,41,1.1,139,,,,,1,,,
2017-01-21 00:00:00,294.04,1005,43,1.5,120,,,,,40,,,
2017-01-21 01:00:00,291.05,1005,59,2.71,156,,,,,40,,,
2017-01-21 02:00:00,289.01,1005,63,1.54,150,,,,,1,,,
2017-01-21 03:00:00,288.49,1005,72,2.34,183,,,,,1,,,
2017-01-21 04:00:00,287.42,1006,82,2.52,192,,,,,1,,,
2017-01-21 05:00:00,286.16,1005,88,2.19,195,,,,,1,,,
2017-01-21 06:00:00,286.25,1005,83,1.88,194,,,,,1,,,
2017-01-21 07:00:00,284.54,1003,82,2.09,186,,,,,1,,,
2017-01-21 08:00:00,283.24,1003,87,1.69,183,,,,,1,,,
2017-01-21 09:00:00,282.9,1002,89,1.75,179,,,,,40,,,
2017-01-21 10:00:00,284.41,1002,92,2.54,186,,,,,90,,,
2017-01-21 11:00:00,286.12,1003,94,4.37,191,,,,,90,,,
2017-01-21 12:00:00,286.39,1003,96,3.77,201,,,,,90,,,
2017-01-21 13:00:00,287.08,1002,100,2.06,130,,,,,90,,,
2017-01-21 14:00:00,287.64,1002,100,2.06,0,,,,,90,,,
2017-01-21 15:00:00,288.45,1002,96,2.1,0,,,,,90,,,
2017-01-21 16:00:00,289.19,1003,88,2.06,190,,,,,90,,,
2017-01-21 17:00:00,291.85,1002,73,1.54,200,,,,,40,,,
2017-01-21 18:00:00,294.76,1000,61,2.1,0,,,,,1,,,
2017-01-21 19:00:00,296.68,999,47,1.54,0,,,,,1,,,
2017-01-21 20:00:00,298.95,997,39,2.06,0,,,,,1,,,
2017-01-21 21:00:00,299.77,996,31,3.6,250,,,,,20,,,
2017-01-21 22:00:00,299.15,996,23,4.12,290,,,,,20,,,
2017-01-21 23:00:00,297.58,997,27,1.54,270,,,,,1,,,
2017-01-22 00:00:00,294.71,998,41,2.6,320,0.5,,,,40,,,
2017-01-22 01:00:00,293.74,999,40,4.63,330,,,,,1,,,
2017-01-22 02:00:00,293.43,1001,37,2.57,0,,,,,20,,,
2017-01-22 03:00:00,291.99,1002,40,6.17,300,,,,,90,,,
2017-01-22 04:00:00,291.02,1001,42,4.63,290,,,,,1,,,
2017-01-22 05:00:00,291.33,1002,34,7.72,290,,,,,40,,,
2017-01-22 06:00:00,290.74,1001,31,5.1,280,,,,,20,,,
2017-01-22 07:00:00,289.99,1002,29,6.69,280,,,,,1,,,
2017-01-22 08:00:00,289.16,1002,31,4.63,290,,,,,1,,,
2017-01-22 09:00:00,288.19,1002,33,4.12,260,,,,,1,,,
2017-01-22 10:00:00,287.58,1002,33,3.6,270,,,,,1,,,
2017-01-22 11:00:00,287.99,1001,31,4.63,280,,,,,1,,,
2017-01-22 12:00:00,287.78,1002,29,5.1,280,,,,,1,,,
2017-01-22 13:00:00,288.07,1002,31,5.66,280,,,,,1,,,
2017-01-22 14:00:00,288.07,1003,33,5.66,300,,,,,1,,,
2017-01-22 15:00:00,289.14,1005,36,9.26,300,,,,,1,,,
2017-01-22 16:00:00,289.56,1006,42,7.2,290,,,,,1,,,
2017-01-22 17:00:00,290.38,1008,42,7.72,310,,,,,20,,,
2017-01-22 18:00:00,291.32,1008,44,5.7,310,,,,,40,,,
2017-01-22 19:00:00,291.98,1008,43,7.2,300,,,,,40,,,
2017-01-22 20:00:00,292.04,1009,40,6.69,300,,,,,20,,,
2017-01-22 21:00:00,293.16,1009,37,6.69,310,,,,,20,,,
2017-01-22 22:00:00,293.43,1009,33,5.66,310,,,,,1,,,
2017-01-22 23:00:00,293.0,1010,30,4.12,320,,,,,1,,,
2017-01-23 00:00:00,291.88,1011,30,3.1,320,,,,,1,,,
2017-01-23 01:00:00,290.82,1012,30,4.63,330,,,,,1,,,
2017-01-23 02:00:00,289.84,1014,32,2.57,0,,,,,1,,,
2017-01-23 03:00:00,288.13,1014,34,3.09,340,,,,,1,,,
2017-01-23 04:00:00,287.09,1015,36,1.54,310,,,,,1,,,
2017-01-23 05:00:00,285.76,1015,47,2.06,280,,,,,1,,,
2017-01-23 06:00:00,284.88,1015,50,2.6,300,,,,,1,,,
2017-01-23 07:00:00,283.7,1015,54,3.09,290,,,,,1,,,
2017-01-23 08:00:00,282.92,1016,54,2.1,310,,,,,1,,,
2017-01-23 09:00:00,282.78,1016,57,2.57,300,,,,,1,,,
2017-01-23 10:00:00,281.23,1016,57,3.09,320,,,,,1,,,
2017-01-23 11:00:00,281.56,1016,61,2.57,300,,,,,1,,,
2017-01-23 12:00:00,281.42,1016,60,2.6,310,,,,,1,,,
2017-01-23 13:00:00,280.35,1017,66,2.06,300,,,,,1,,,
2017-01-23 14:00:00,280.81,1017,66,1.54,0,,,,,1,,,
2017-01-23 15:00:00,284.66,1018,50,1.6,297,,,,,1,,,
2017-01-23 16:00:00,287.95,1018,47,0.68,284,,,,,1,,,
2017-01-23 17:00:00,289.44,1017,42,1.54,0,,,,,1,,,
2017-01-23 18:00:00,291.65,1016,35,2.1,0,,,,,1,,,
2017-01-23 19:00:00,293.89,1014,31,2.57,0,,,,,1,,,
2017-01-23 20:00:00,295.36,1013,29,2.06,0,,,,,1,,,
2017-01-23 21:00:00,296.59,1012,25,2.06,0,,,,,1,,,
2017-01-23 22:00:00,296.69,1011,24,1.54,220,,,,,1,,,
2017-01-23 23:00:00,296.12,1011,25,1.54,0,,,,,1,,,
2017-01-24 00:00:00,293.39,1011,27,1.5,190,,,,,1,,,
2017-01-24 01:00:00,290.14,1010,34,1.54,0,,,,,1,,,
2017-01-24 02:00:00,288.56,1010,36,1.54,200,,,,,1,,,
2017-01-24 03:00:00,287.06,1011,38,3.48,195,,,,,1,,,
2017-01-24 04:00:00,287.41,1011,41,1.54,0,,,,,1,,,
2017-01-24 05:00:00,286.24,1011,41,3.76,189,,,,,1,,,
2017-01-24 06:00:00,285.84,1010,42,1.5,0,,,,,1,,,
2017-01-24 07:00:00,285.26,1010,44,2.57,170,,,,,1,,,
2017-01-24 08:00:00,284.95,1009,51,1.54,190,,,,,1,,,
2017-01-24 09:00:00,283.59,1009,54,1.54,0,,,,,1,,,
2017-01-24 10:00:00,282.2,1008,62,1.54,170,,,,,1,,,
2017-01-24 11:00:00,282.83,1007,62,1.54,0,,,,,1,,,
2017-01-24 12:00:00,282.94,1007,63,1.5,160,,,,,1,,,
2017-01-24 13:00:00,281.99,1008,66,5.1,204,,,,,1,,,
2017-01-24 14:00:00,283.47,1008,76,2.57,200,,,,,1,,,
2017-01-24 15:00:00,286.55,1008,77,2.1,0,,,,,1,,,
2017-01-24 16:00:00,291.43,1009,67,3.6,210,,,,,1,,,
2017-01-24 17:00:00,294.03,1009,59,3.1,0,,,,,1,,,
2017-01-24 18:00:00,296.77,1007,49,3.6,170,,,,,1,,,
2017-01-24 19:00:00,298.88,1006,43,4.6,170,,,,,1,,,
2017-01-24 20:00:00,300.15,1005,40,3.6,170,,,,,1,,,
2017-01-24 21:00:00,300.99,1004,40,4.6,180,,,,,1,,,
2017-01-24 22:00:00,300.99,1003,35,5.1,160,,,,,1,,,
2017-01-24 23:00:00,300.4,1003,36,4.1,180,,,,,1,,,
2017-01-25 00:00:00,298.46,1003,42,3.1,170,,,,,1,,,
2017-01-25 01:00:00,296.12,1004,59,2.6,150,,,,,1,,,
2017-01-25 02:00:00,294.69,1005,71,4.6,160,,,,,1,,,
2017-01-25 03:00:00,293.14,1005,83,3.1,170,,,,,40,,,
2017-01-25 04:00:00,293.04,1005,83,3.1,160,,,,,75,,,
2017-01-25 05:00:00,293.21,1005,87,3.1,170,,,,,90,,,
2017-01-25 06:00:00,293.18,1007,83,2.6,0,,,,,90,,,
2017-01-25 07:00:00,293.09,1007,83,1.5,190,,,,,90,,,
2017-01-25 08:00:00,292.77,1007,58,2.11,299,,,,,90,,,
2017-01-25 09:00:00,291.62,1008,65,3.1,320,,,,,1,,,
2017-01-25 10:00:00,290.84,1008,48,3.1,340,,,,,1,,,
2017-01-25 11:00:00,289.55,1009,36,4.6,360,,,,,1,,,
2017-01-25 12:00:00,288.41,1010,33,3.1,350,,,,,1,,,
2017-01-25 13:00:00,287.69,1011,34,2.1,320,,,,,1,,,
2017-01-25 14:00:00,287.78,1012,31,2.1,350,,,,,1,,,
2017-01-25 15:00:00,288.66,1013,29,2.06,330,,,,,1,,,
2017-01-25 16:00:00,289.59,1014,27,3.6,350,,,,,1,,,
2017-01-25 17:00:00,291.21,1015,26,3.6,350,,,,,1,,,
2017-01-25 18:00:00,292.03,1014,24,5.1,330,,,,,1,,,
2017-01-25 19:00:00,292.32,1014,23,3.09,340,,,,,1,,,
2017-01-25 20:00:00,291.85,1014,24,5.14,350,,,,,1,,,
2017-01-25 21:00:00,292.48,1014,26,4.12,330,,,,,1,,,
2017-01-25 22:00:00,291.84,1014,24,5.14,340,,,,,1,,,
2017-01-25 23:00:00,290.98,1015,26,4.63,330,,,,,1,,,
2017-01-26 00:00:00,289.68,1016,27,3.6,340,,,,,1,,,
2017-01-26 01:00:00,287.97,1017,31,2.57,360,,,,,1,,,
2017-01-26 02:00:00,286.65,1018,41,3.09,20,,,,,20,,,
2017-01-26 03:00:00,285.36,1019,40,3.6,350,,,,,1,,,
2017-01-26 04:00:00,283.83,1020,43,2.06,0,,,,,1,,,
2017-01-26 05:00:00,282.63,1021,46,1.54,0,,,,,1,,,
2017-01-26 06:00:00,281.56,1022,49,1.5,340,,,,,1,,,
2017-01-26 07:00:00,279.73,1022,53,1.54,0,,,,,1,,,
2017-01-26 08:00:00,278.61,1022,53,1.54,340,,,,,1,,,
2017-01-26 09:00:00,277.99,1022,61,3.62,4,,,,,1,,,
2017-01-26 10:00:00,277.38,1023,56,1.54,320,,,,,1,,,
2017-01-26 11:00:00,276.59,1023,60,3.19,17,,,,,1,,,
2017-01-26 12:00:00,276.97,1024,62,1.5,330,,,,,1,,,
2017-01-26 13:00:00,277.15,1025,60,2.06,340,,,,,1,,,
2017-01-26 14:00:00,277.96,1026,56,2.06,350,,,,,1,,,
2017-01-26 15:00:00,279.74,1027,49,2.57,20,,,,,1,,,
2017-01-26 16:00:00,280.59,1028,45,3.6,30,,,,,1,,,
2017-01-26 17:00:00,283.19,1028,37,2.06,0,,,,,1,,,
2017-01-26 18:00:00,283.99,1027,34,3.1,30,,,,,1,,,
2017-01-26 19:00:00,285.73,1026,30,2.06,0,,,,,1,,,
2017-01-26 20:00:00,286.2,1025,33,2.57,0,,,,,1,,,
2017-01-26 21:00:00,286.96,1024,31,2.06,0,,,,,1,,,
2017-01-26 22:00:00,286.87,1024,28,1.99,64,,,,,1,,,
2017-01-26 23:00:00,286.19,1023,30,1.54,0,,,,,1,,,
2017-01-27 00:00:00,284.45,1024,35,1.54,0,,,,,1,,,
2017-01-27 01:00:00,283.48,1024,37,1.88,61,,,,,1,,,
2017-01-27 02:00:00,281.75,1025,40,1.54,40,,,,,1,,,
2017-01-27 03:00:00,280.84,1025,40,1.54,40,,,,,1,,,
2017-01-27 04:00:00,278.32,1026,49,2.28,65,,,,,1,,,
2017-01-27 05:00:00,277.91,1026,49,1.54,30,,,,,1,,,
2017-01-27 06:00:00,277.46,1026,65,1.95,63,,,,,1,,,
2017-01-27 07:00:00,277.37,1026,49,2.06,30,,,,,1,,,
2017-01-27 08:00:00,277.18,1026,52,2.06,30,,,,,1,,,
2017-01-27 09:00:00,276.64,1025,49,2.57,30,,,,,1,,,
2017-01-27 10:00:00,276.65,1026,49,1.54,30,,,,,1,,,
2017-01-27 11:00:00,276.58,1026,56,1.54,30,,,,,1,,,
2017-01-27 12:00:00,276.3,1027,67,2.77,43,,,,,1,,,
2017-01-27 13:00:00,276.83,1027,52,2.06,30,,,,,1,,,
2017-01-27 14:00:00,277.3,1028,56,3.09,20,,,,,1,,,
2017-01-27 15:00:00,280.37,1028,42,1.54,0,,,,,1,,,
2017-01-27 16:00:00,281.51,1029,43,3.82,51,,,,,90,,,
2017-01-27 17:00:00,283.15,1029,40,3.09,0,,,,,1,,,
2017-01-27 18:00:00,284.53,1029,34,1.5,0,,,,,90,,,
2017-01-27 19:00:00,285.75,1028,28,2.57,20,,,,,20,,,
2017-01-27 20:00:00,286.12,1027,28,3.6,20,,,,,75,,,
2017-01-27 21:00:00,286.07,1026,26,2.57,30,,,,,90,,,
2017-01-27 22:00:00,285.72,1026,26,3.09,0,,,,,75,,,
2017-01-27 23:00:00,284.91,1026,28,3.23,38,,,,,90,,,
2017-01-28 00:00:00,284.2,1026,29,2.1,0,,,,,90,,,
2017-01-28 01:00:00,283.55,1026,30,1.92,22,,,,,90,,,
2017-01-28 02:00:00,283.5,1027,32,1.54,20,,,,,90,,,
2017-01-28 03:00:00,282.48,1028,32,2.1,0,,,,,90,,,
2017-01-28 04:00:00,282.95,1028,37,3.6,360,,,,,90,,,
2017-01-28 05:00:00,282.59,1028,37,2.57,350,,,,,90,,,
2017-01-28 06:00:00,281.25,1029,51,4.1,340,,,,,90,,,
2017-01-28 07:00:00,281.58,1029,53,1.54,0,,,,,90,,,
2017-01-28 08:00:00,280.65,1029,66,3.09,320,,,,,90,,,
2017-01-28 09:00:00,279.52,1028,75,2.06,310,,,,,90,,,
2017-01-28 10:00:00,279.12,1028,81,2.57,300,,,,,90,,,
2017-01-28 11:00:00,279.07,1028,81,3.09,300,,,,,1,,,
2017-01-28 12:00:00,278.95,1028,82,3.6,290,,,,,20,,,
2017-01-28 13:00:00,279.13,1029,81,3.09,290,,,,,90,,,
2017-01-28 14:00:00,279.48,1029,81,4.63,290,,,,,90,,,
2017-01-28 15:00:00,280.56,1030,76,3.6,290,,,,,1,,,
2017-01-28 16:00:00,282.47,1030,61,4.12,310,,,,,1,,,
2017-01-28 17:00:00,284.63,1030,54,4.12,280,,,,,1,,,
2017-01-28 18:00:00,286.2,1029,41,2.6,0,,,,,1,,,
2017-01-28 19:00:00,287.5,1027,33,3.6,300,,,,,1,,,
2017-01-28 20:00:00,288.05,1026,29,2.57,0,,,,,1,,,
2017-01-28 21:00:00,288.72,1025,25,3.6,300,,,,,1,,,
2017-01-28 22:00:00,288.77,1025,21,4.12,310,,,,,1,,,
2017-01-28 23:00:00,287.82,1025,24,4.12,300,,,,,1,,,
2017-01-29 00:00:00,286.24,1025,27,1.5,0,,,,,1,,,
2017-01-29 01:00:00,284.58,1026,30,1.54,320,,,,,1,,,
2017-01-29 02:00:00,282.08,1026,40,1.54,310,,,,,1,,,
2017-01-29 03:00:00,281.74,1027,43,2.81,297,,,,,1,,,
2017-01-29 04:00:00,281.14,1027,46,1.54,310,,,,,1,,,
2017-01-29 05:00:00,278.93,1027,65,2.83,277,,,,,1,,,
2017-01-29 06:00:00,279.08,1027,53,2.1,310,,,,,1,,,
2017-01-29 07:00:00,278.16,1026,56,2.06,300,,,,,1,,,
2017-01-29 08:00:00,277.38,1026,61,2.57,300,,,,,1,,,
2017-01-29 09:00:00,276.33,1026,65,2.57,310,,,,,1,,,
2017-01-29 10:00:00,276.51,1026,60,4.12,300,,,,,1,,,
2017-01-29 11:00:00,277.05,1026,60,4.63,290,,,,,1,,,
2017-01-29 12:00:00,277.48,1026,64,4.1,290,,,,,1,,,
2017-01-29 13:00:00,277.16,1027,65,3.6,290,,,,,1,,,
2017-01-29 14:00:00,278.45,1027,60,3.6,300,,,,,1,,,
2017-01-29 15:00:00,281.68,1028,53,3.6,290,,,,,1,,,
2017-01-29 16:00:00,285.9,1029,40,2.06,0,,,,,1,,,
2017-01-29 17:00:00,289.95,1029,27,5.14,350,,,,,1,,,
2017-01-29 18:00:00,291.43,1028,26,3.1,0,,,,,1,,,
2017-01-29 19:00:00,292.53,1027,24,3.09,0,,,,,1,,,
2017-01-29 20:00:00,293.14,1026,24,2.57,280,,,,,1,,,
2017-01-29 21:00:00,293.75,1025,21,4.63,340,,,,,1,,,
2017-01-29 22:00:00,293.46,1025,21,3.6,290,,,,,1,,,
2017-01-29 23:00:00,292.59,1025,24,3.6,360,,,,,1,,,
2017-01-30 00:00:00,290.76,1026,28,1.5,0,,,,,1,,,
2017-01-30 01:00:00,287.15,1026,31,2.19,269,,,,,1,,,
2017-01-30 02:00:00,285.72,1026,41,2.52,271,,,,,1,,,
2017-01-30 03:00:00,284.93,1026,41,1.54,320,,,,,1,,,
2017-01-30 04:00:00,283.2,1026,57,2.89,272,,,,,1,,,
2017-01-30 05:00:00,283.3,1026,47,2.06,300,,,,,1,,,
2017-01-30 06:00:00,283.22,1025,50,2.6,300,,,,,1,,,
2017-01-30 07:00:00,280.99,1025,53,2.57,310,,,,,1,,,
2017-01-30 08:00:00,280.59,1024,61,2.57,310,,,,,1,,,
2017-01-30 09:00:00,280.63,1024,46,3.6,300,,,,,1,,,
2017-01-30 10:00:00,279.79,1024,49,3.6,310,,,,,1,,,
2017-01-30 11:00:00,279.73,1024,49,3.09,300,,,,,1,,,
2017-01-30 12:00:00,281.55,1024,49,3.1,300,,,,,1,,,
2017-01-30 13:00:00,279.77,1024,53,3.6,310,,,,,1,,,
2017-01-30 14:00:00,279.51,1025,53,3.09,310,,,,,1,,,
2017-01-30 15:00:00,284.04,1025,40,3.09,300,,,,,1,,,
2017-01-30 16:00:00,290.13,1025,36,3.09,290,,,,,1,,,
2017-01-30 17:00:00,293.81,1025,30,3.04,270,,,,,1,,,
2017-01-30 18:00:00,295.31,1024,24,3.1,310,,,,,1,,,
